id;scope;category;specifikation1;specifikation2;specifikation3;add_name1;comment;in;out;source;factor;monthly_values;jan;feb;mar;apr;may;jun;jul;aug;sep;oct;nov;dec;parent;project
8a81f434-a75a-4502-8a22-6fb0ab10d730;1;Direkter Brennstoffeinsatz;Biogas​;;;CH4;;kWh;kg;EEW 2023;0.152;0;0;0;0;0;0;0;0;0;0;0;0;0;;
a2dd10e1-e6b2-46ba-8dca-2b312075b30f;1;Direkter Brennstoffeinsatz;Biogen;;;CH4;;kWh;kg;EEW 2023;0.152;0;0;0;0;0;0;0;0;0;0;0;0;0;;
841d057b-7fdd-4416-bb69-9168917f633a;1;Direkter Brennstoffeinsatz;Biomasse;Holz;;;trocken < 20 % Restfeuchte;kWh;kg;EEW 2023;0.027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
57a7c014-7eae-4353-a900-1a0a5e9fbd66;1;Direkter Brennstoffeinsatz;Biomasse;Pellets;;;für 2023;kWh;kg;Gemis 5.1;0.008;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3e05b509-1b44-4692-9cd7-777ae3614b7c;1;Direkter Brennstoffeinsatz;Biomasse;Pellets;;;für 2023;kWh;kg;EEW 2023;0.036;0;0;0;0;0;0;0;0;0;0;0;0;0;;
d17161bf-4311-45f1-a277-6a81ce20de7f;1;Direkter Brennstoffeinsatz;Biomasse;Restholz;;;Als Restholz versteht man die Holzrückstände, die beim Einschlag im Wald, bei der Be- und Verarbeitung von Holz in der Industrie, sowie im Bauwesen und Bergbau anfallen.;kWh;kg;Gemis 5.1;0.016;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05fb82c1-dd44-436d-a9a2-21ba96149c62;3;Chemische Grundstoffe und Produkte;Biozide;;;;;kg;kg;Gemis 5.1;25.899;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bb092465-cb25-43ee-98e8-e4815c9667a8;3;Chemische Grundstoffe und Produkte;Bittersalz;;; MgSO4;;kg;kg;EEW 2023;1.04;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9ea30f71-4e42-4cc7-973a-85982716dc23;3;Chemische Grundstoffe und Produkte;Bitumen;;;;;kg;kg;EEW 2023;0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;;
b5fe01fe-48cf-402c-aa56-d558fdef7f52;3;Chemische Grundstoffe und Produkte;Bitumen;;;;;kg;kg;Gemis 5.1;1.187;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ddb0a43b-50df-45fb-a19f-d8efd6a35299;3;Kunststoff;Bitumen Emulsion;;;;;kg;kg;ÖKOBAUDAT;0.398;0;0;0;0;0;0;0;0;0;0;0;0;0;;
5b8f75d3-fc0c-4ce1-ba30-5fc23e9e3e73;3;Mineralien und Baustoffe;Blähglas Körnung;;;;;kg;kg;ÖKOBAUDAT;0.274;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0dac018b-e06e-4593-b931-1ab90ac27e88;3;Mineralien und Baustoffe;Blähschiefer;;;;;kg;kg;ÖKOBAUDAT;0.341;0;0;0;0;0;0;0;0;0;0;0;0;0;;
faba3053-e83d-4f7b-b4f0-16c15357c4f3;3;Mineralien und Baustoffe;Blähton Sand;;;;;kg;kg;ÖKOBAUDAT;0.338;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4e4e7592-e485-49b5-80d8-dc4f79fcfc90;3;Metalle;Blei;;;Pb;;kg;kg;Gemis 5.1;0.98;0;0;0;0;0;0;0;0;0;0;0;0;0;;
e2f744e5-3b3b-44d4-8180-455271ad0698;3;Metalle;Blei;;;Pb;;kg;kg;EEW 2023;1.36;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9b9b831a-ba8a-4b8d-8284-1940efb86523;3;Metalle;Blei;sekundär;;Pb;;kg;kg;EEW 2023;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41c6b0f4-89a6-42b3-8d3e-8cc12ba7193e;3;Metalle;Bleibronze;;;;;kg;kg;EEW 2023;7.03;0;0;0;0;0;0;0;0;0;0;0;0;0;;
dadfc21b-7b9c-4f53-8659-0f45dd954e9d;3;Chemische Grundstoffe und Produkte;Böhmit;;;;;kg;kg;EEW 2023;0.027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4b9feafd-f255-491c-afd9-c5aea2fe6914;3;Mineralien und Baustoffe;Boracit;;;;;kg;kg;EEW 2023;1.52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
c1162470-7f19-41bd-b42c-35d5e2ff1b64;3;Mineralien und Baustoffe;Borate;;;;;kg;kg;EEW 2023;1.52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
046ccd44-c974-4cf1-8640-a980f99c833f;3;Mineralien und Baustoffe;Borax;;;;;kg;kg;EEW 2023;1.52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0f8055c0-5883-436c-8f52-3a9e70c64fc3;3;Chemische Grundstoffe und Produkte;Borofax;;; H3BO3;;kg;kg;EEW 2023;0.98;0;0;0;0;0;0;0;0;0;0;0;0;0;;
f3d87df8-9380-4b71-98a9-5c9256cec67d;3;Chemische Grundstoffe und Produkte;Borsäure;;; H3BO3;;kg;kg;EEW 2023;0.98;0;0;0;0;0;0;0;0;0;0;0;0;0;;
fb3ff0b7-7788-47a8-b943-25d5819e480b;1;Direkter Brennstoffeinsatz;Braunkohle​;;;;;KWh;kg;EEW 2023;0.383;0;0;0;0;0;0;0;0;0;0;0;0;0;;
af35ccae-92f8-4432-b9e3-21b65985de21;1;Direkter Brennstoffeinsatz;Braunkohle​;​ Brikett; Lausitz;;;KWh;kg;Gemis 5.1;0.409;0;0;0;0;0;0;0;0;0;0;0;0;0;;
b3886b8d-26c0-4263-ab1a-58302ac8af74;1;Direkter Brennstoffeinsatz;Braunkohle​; Brikett;rheinisch;;;KWh;kg;Gemis 5.1;0.45;0;0;0;0;0;0;0;0;0;0;0;0;0;;
b85ad050-7960-4f6b-a57f-393f3a948037;3;Metalle;Braunstein;;;;;kg;kg;EEW 2023;0.087;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7ae8ec48-b035-467b-b509-71e40c6cea67;3;Metalle;Bronze;;;;;kg;kg;EEW 2023;7.03;0;0;0;0;0;0;0;0;0;0;0;0;0;;
02f91ca1-531e-4c49-87ae-c88d6e70190f;3;Mineralien und Baustoffe;Brunchkies;;;;;kg;kg;Gemis 5.1;0.003;0;0;0;0;0;0;0;0;0;0;0;0;0;;
afaaeb06-6e06-4d46-bbb0-3fc684d18429;3;Holz, Papier und Pappe;Buche;;;;;kg;kg;Gemis 5.1;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3822c272-dc9e-4d26-bf10-65c7f4f25f35;3;Externe Transportmittel;Bus;;;;;km;kg;Gemis 5.1;0.043;0;0;0;0;0;0;0;0;0;0;0;0;0;;
5e8549e9-910c-44a2-9068-15dc7861710c;3;Anfahrt Mitarbeiter;Busreise;;;;;km;kg;Gemis 5.1;0.043;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0d49e872-48f3-41f6-8410-60a57ddcb68c;3;Chemische Grundstoffe und Produkte;But-1-en;;; C4H8;;kg;kg;EEW 2023;1.62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
54caa9c8-60d0-4ca2-ab85-43400a0d9391;3;Kunststoff;Butadien;;;;;kg;kg;ÖKOBAUDAT;2.86;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7e3f8217-b957-4c2f-a082-e8791d882a7a;3;Chemische Grundstoffe und Produkte;Butene;;; C4H8;;kg;kg;EEW 2023;1.62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
f59ca2a9-7361-4352-847a-c70c95907590;3;Chemische Grundstoffe und Produkte;Butylene;;; C4H8;;kg;kg;EEW 2023;1.62;0;0;0;0;0;0;0;0;0;0;0;0;0;;
07c64f9e-b700-4d48-8f11-eb3aca2f27ae;3;Chemische Grundstoffe und Produkte;Calciumcarbonat;;; CaCO3;;kg;kg;EEW 2023;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;;
cc1950aa-fe4c-4a19-b7ce-5354c149875e;3;Chemische Grundstoffe und Produkte;Calciumdihydroxid;;; CaOH2;;kg;kg;EEW 2023;0.89;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bdceaaaf-03d6-4cda-920e-738644587836;3;Chemische Grundstoffe und Produkte;Calciumfluorid;;; CaF2;;kg;kg;EEW 2023;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0;;
c0c1a4a8-5957-4762-9750-359898594199;3;Chemische Grundstoffe und Produkte;Calciumhydroxid;;; CaOH2;;kg;kg;EEW 2023;0.89;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7723396e-f926-45c6-ae10-3d7ec061fdfd;3;Chemische Grundstoffe und Produkte;Calciumlauge;;; CaOH2;;kg;kg;EEW 2023;0.89;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1c822c13-75f0-474e-8598-f8724ceb4680;3;Mineralien und Baustoffe;Calciumsulfat;;;CaSO4;;kg;kg;EEW 2023;0.008;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4d0e4d88-77fb-4ca0-8b42-515bcf73f27e;3;Chemische Grundstoffe und Produkte;Carbinol;;; CH3OH;;kg;kg;EEW 2023;0.66;0;0;0;0;0;0;0;0;0;0;0;0;0;;
fab25380-99c4-4e60-ab51-6c5fa39d6198;3;Mineralien und Baustoffe;Carnallit;;;;;kg;kg;EEW 2023;0.027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
281790a2-2211-4433-9d12-d43b399979fb;3;Mineralien und Baustoffe;Celit;;;;;kg;kg;EEW 2023;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6e2bf91a-28d5-4d4f-b01d-3837b3d20270;3;Chemische Grundstoffe und Produkte;Chlor;;;;;kg;kg;Gemis 5.1;0.578;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9a1799cb-6d77-4e03-a5f9-1bbc349e89ef;3;Chemische Grundstoffe und Produkte;Chlor;;; Cl;;kg;kg;EEW 2023;0.59;0;0;0;0;0;0;0;0;0;0;0;0;0;;
c391952b-3a5f-4872-85ac-bb8ca92b6e7d;3;Chemische Grundstoffe und Produkte;Chloräther;;;;;kg;kg;EEW 2023;0.97;0;0;0;0;0;0;0;0;0;0;0;0;0;;
579409b3-07b4-4555-be00-f6acca9e29d0;3;Chemische Grundstoffe und Produkte;Chlordifluormethan;;;;;kg;kg;Gemis 5.1;2.269;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04e28dc1-a42c-4332-ae19-c8a90360819c;3;Chemische Grundstoffe und Produkte;Chlorethen;;;;;kg;kg;Gemis 5.1;1.695;0;0;0;0;0;0;0;0;0;0;0;0;0;;
f92fdf1b-dedf-430b-891f-90fd3b949e1d;3;Chemische Grundstoffe und Produkte;Chlorethen;;; C2H3CI;;kg;kg;Gemis 5.1;1.695;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0cdaf599-7c1e-49eb-b10c-f49ea059fe55;3;Chemische Grundstoffe und Produkte;Chlorethen;;; C2H3CI;;kg;kg;EEW 2023;1.53;0;0;0;0;0;0;0;0;0;0;0;0;0;;
80f41175-9b1c-4eac-9c7e-ec5ca4278591;3;Chemische Grundstoffe und Produkte;Chlorethrid;;;;;kg;kg;Gemis 5.1;1.517;0;0;0;0;0;0;0;0;0;0;0;0;0;;
8246591a-5abe-4797-9648-5b92a8baa69e;3;Chemische Grundstoffe und Produkte;Chlorethylen;;; C2H3CI;;kg;kg;Gemis 5.1;1.695;0;0;0;0;0;0;0;0;0;0;0;0;0;;
a18a4e61-b0c9-4f91-9eb2-15e8613f102f;3;Chemische Grundstoffe und Produkte;Chlorethylen;;; C2H3CI;;kg;kg;EEW 2023;1.53;0;0;0;0;0;0;0;0;0;0;0;0;0;;
b0ea30b2-d3bc-4588-8466-ab0c20e8d5ac;3;Chemische Grundstoffe und Produkte;Chlormethan;;; CH3Cl;;kg;kg;EEW 2023;3.18;0;0;0;0;0;0;0;0;0;0;0;0;0;;
075440b7-5f2f-4c8e-92c4-b5042ae706b1;3;Chemische Grundstoffe und Produkte;Chloroform;;;;;kg;kg;Gemis 5.1;1.517;0;0;0;0;0;0;0;0;0;0;0;0;0;;
fdeabc33-f5f5-487c-ac7f-4c4447169f78;3;Chemische Grundstoffe und Produkte;Chlorwasserstoffsäure;;; HCI;;kg;kg;EEW 2023;0.58;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0ff8a29c-70b1-4999-bb73-203131a774cf;3;Mineralien und Baustoffe;Chrom;;;Cr;;kg;kg;EEW 2023;27.35;0;0;0;0;0;0;0;0;0;0;0;0;0;;
34a750ef-7e6b-40cd-8ccc-1b5b19911ddc;3;Mineralien und Baustoffe;Chromerze;;; FeCr2O4;;kg;kg;EEW 2023;0.047;0;0;0;0;0;0;0;0;0;0;0;0;0;;
a1bc0512-ebea-4882-b37f-3beb98d33af2;3;Mineralien und Baustoffe;Chromit;;; FeCr2O4;;kg;kg;EEW 2023;0.047;0;0;0;0;0;0;0;0;0;0;0;0;0;;
a45aeeb1-787e-4b48-a67c-6a0dae821bec;1;Technische Gase;Cinnamol;;;C2H4;;kg;kg;EEW 2023;1.46;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3a7e3609-7d2d-46a7-a3cc-e442cd82f4bc;3;Chemische Grundstoffe und Produkte;Cinnamol;;; C8H8;;kg;kg;Gemis 5.1;2.697;0;0;0;0;0;0;0;0;0;0;0;0;0;;
c1186178-f19e-4451-893d-7b8e476f65b9;3;Chemische Grundstoffe und Produkte;Cinnamol;;; C8H8;;kg;kg;EEW 2023;3.29;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6f4c1f3b-e309-4c8a-979c-c3ece97072b2;1;Flottenverbrauch;CNG;LKW ;3,5 - 7,5 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.124;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7139cdf7-fba1-4adf-a6a6-6c8539e4cfe0;1;Flottenverbrauch;CNG;LKW ;7,5 - 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.092;0;0;0;0;0;0;0;0;0;0;0;0;0;;
859f9a68-3bd6-4a00-a927-0baa8af9c933;1;Flottenverbrauch;CNG;;;;;kg;kg;Gemis 5.1;3.076;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ccce4aba-d431-4bdc-8c7b-a0ae9612010c;3;Externe Transportmittel;CNG;LKW;3,5 - 7,5 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.126;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bfeabec8-05b2-40e1-9844-17a52e2440d7;3;Externe Transportmittel;CNG;LKW;7,5 - 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.093;0;0;0;0;0;0;0;0;0;0;0;0;0;;
46fbad73-ac30-489e-807d-32615d5a37ab;3;Externe Transportmittel;CNG;;;;;kg;kg;Gemis 5.1;3.076;0;0;0;0;0;0;0;0;0;0;0;0;0;;
eae7cb82-77a4-4d01-8ec9-c97aaeef4f5c;3;Anfahrt Mitarbeiter;CNG;;;;;kg;kg;Gemis 5.1;3.076;0;0;0;0;0;0;0;0;0;0;0;0;0;;
d93c6217-9927-4e0d-afe7-75cc31f016f4;3;Mineralien und Baustoffe;Colemanit;;;;;kg;kg;EEW 2023;1.52;0;0;0;0;0;0;0;0;0;0;0;0;0;;
18ab1144-0a2f-4cde-8d2e-68b6de869b51;3;Chemische Grundstoffe und Produkte;Cumen;;;;;kg;kg;Gemis 5.1;2.238;0;0;0;0;0;0;0;0;0;0;0;0;0;;
944ed832-a202-4d07-870a-49810ef750f7;3;Chemische Grundstoffe und Produkte;Cumen;;; C9H12;;kg;kg;EEW 2023;2.32;0;0;0;0;0;0;0;0;0;0;0;0;0;;
95108331-07e4-4a0c-85ca-7b464f08c461;3;Chemische Grundstoffe und Produkte;Cumenylwasserstoff;;;;;kg;kg;Gemis 5.1;2.238;0;0;0;0;0;0;0;0;0;0;0;0;0;;
82a9026d-5de4-4906-9fa7-12fca36f214c;3;Chemische Grundstoffe und Produkte;Cumenylwasserstoff;;; C9H12;;kg;kg;EEW 2023;2.32;0;0;0;0;0;0;0;0;0;0;0;0;0;;
acfb43ce-27ab-402e-8367-f34d601955bd;3;Chemische Grundstoffe und Produkte;Cumol;;;;;kg;kg;Gemis 5.1;2.238;0;0;0;0;0;0;0;0;0;0;0;0;0;;
7c8a2b8c-0952-41a0-894d-672a7a26bafd;3;Chemische Grundstoffe und Produkte;Cumol;;; C9H12;;kg;kg;EEW 2023;2.32;0;0;0;0;0;0;0;0;0;0;0;0;0;;
91575e8a-9cd3-410a-98ff-71be5890930e;3;Chemische Grundstoffe und Produkte;Cyclohexan;;; C6H12;;kg;kg;EEW 2023;2.49;0;0;0;0;0;0;0;0;0;0;0;0;0;;
5b0de209-dff4-4be9-984e-b72a98b49471;3;Chemische Grundstoffe und Produkte;D-Glucose;;; C6H10O5;;kg;kg;EEW 2023;1.09;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ee217c9a-6c49-458f-acd5-7949d8fc2c2e;3;Mineralien und Baustoffe;Dachziegel;;;;;kg;kg;ÖKOBAUDAT;0.293;0;0;0;0;0;0;0;0;0;0;0;0;0;;
a6bc1c77-4815-4f8c-9fb9-db040c130db5;1;Direkter Brennstoffeinsatz;Deponiegas​;;;;;kWh;kg;EEW 2023;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;;
47aa903e-1772-438d-bab3-6ff83a582e32;3;Chemische Grundstoffe und Produkte;Destilliertes Wasser;;;;;kg;kg;Gemis 5.1;0.571;0;0;0;0;0;0;0;0;0;0;0;0;0;;
5e8bb273-943e-442f-897e-d9f64f985b76;3;Chemische Grundstoffe und Produkte;Dextrose;;;;;kg;kg;EEW 2023;0.55;0;0;0;0;0;0;0;0;0;0;0;0;0;;
17c8f025-3920-4e99-9de8-8b43e64321b1;3;Chemische Grundstoffe und Produkte;Diaspor;;;;;kg;kg;EEW 2023;0.027;0;0;0;0;0;0;0;0;0;0;0;0;0;;
239ea956-4888-4b99-8db1-33273fb1f601;3;Mineralien und Baustoffe;Diatomit;;;;;kg;kg;EEW 2023;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;;
cb1231b7-a649-45f8-a5f0-c04555037595;3;Chemische Grundstoffe und Produkte;Dichlormethan;;; CH2CI2;;kg;kg;EEW 2023;3.43;0;0;0;0;0;0;0;0;0;0;0;0;0;;
39202a30-2dd8-4b34-8b5a-3850cf504de3;1;Flottenverbrauch;Diesel;;;;;l;kg;Gemis 5.1;3.102;0;0;0;0;0;0;0;0;0;0;0;0;0;;
f0a15621-b29a-4352-891a-3de8840515b2;1;Flottenverbrauch;Diesel;PKW;groß;;;km;kg;Gemis 5.1;0.219;0;0;0;0;0;0;0;0;0;0;0;0;0;;
512542dd-5c7a-4b99-a988-8d2c64fba1e6;1;Flottenverbrauch;Diesel;PKW;mittel;;;km;kg;Gemis 5.1;0.184;0;0;0;0;0;0;0;0;0;0;0;0;0;;
f548bb6f-7d54-4b45-8c6a-770b3996792a;1;Flottenverbrauch;Diesel;PKW;klein;;;km;kg;Gemis 5.1;0.143;0;0;0;0;0;0;0;0;0;0;0;0;0;;
cb828772-8487-48ea-ae78-6d01f8cb47c9;1;Flottenverbrauch;Diesel;LKW ;3,5 - 7,5 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;;
587bbe75-c01f-4adc-9a9d-37e0e1775981;1;Flottenverbrauch;Diesel;LKW ;7,5 - 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.094;0;0;0;0;0;0;0;0;0;0;0;0;0;;
add0b16f-1599-4e98-bfbf-ae3d42d855ba;1;Flottenverbrauch;Diesel;LKW ;> 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.037;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4d625d23-6cc6-418e-b64c-9d313d45e7dd;1;Flottenverbrauch;Diesel;LKW ;40 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;;
b3ae7a6b-3dab-4d5d-b4b3-25d485751730;1;Direkter Brennstoffeinsatz;Diesel;leicht;;;;kWh;kg;Gemis 5.1;0.314;0;0;0;0;0;0;0;0;0;0;0;0;0;;
9b3a4bb2-91ac-448a-bf35-d04dd3ad0e38;3;Externe Transportmittel;Diesel;;;;;l;kg;Gemis 5.1;3.102;0;0;0;0;0;0;0;0;0;0;0;0;0;;
d3f33f59-54a2-4adb-9737-ef1d2b5bf056;3;Externe Transportmittel;Diesel;PKW;groß;;;km;kg;Gemis 5.1;0.219;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ecfea790-7790-459d-bdbf-f8bc2a2028bd;3;Externe Transportmittel;Diesel;PKW;mittel;;;km;kg;Gemis 5.1;0.184;0;0;0;0;0;0;0;0;0;0;0;0;0;;
b6b272fc-aee6-461c-ac70-e23a06393651;3;Externe Transportmittel;Diesel;PKW;klein;;;km;kg;Gemis 5.1;0.143;0;0;0;0;0;0;0;0;0;0;0;0;0;;
72799a10-2707-4c4b-a1f6-3e4fa78e56b8;3;Externe Transportmittel;Diesel;LKW;3,5 - 7,5 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;;
be526d14-643b-48ad-adf3-01690dd7550b;3;Externe Transportmittel;Diesel;LKW;7,5 - 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.094;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1694e6f3-a1c4-487a-b0f2-524f4e66a7a1;3;Externe Transportmittel;Diesel;LKW;> 12 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.037;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1675c568-5fe2-4553-bc73-128aa0a1c572;3;Externe Transportmittel;Diesel;LKW;40 Tonnen;;;Tonnen km;kg;Gemis 5.1;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6bb4c614-0ffa-4ded-9e2a-109a2cfdcc4b;3;Externe Transportmittel;Diesel;Personenzug; Nahverkehr;;;km;kg;Gemis 5.1;0.071;0;0;0;0;0;0;0;0;0;0;0;0;0;;
23a1e8ec-3084-4a24-8c9d-e573e33d0d45;3;Externe Transportmittel;Diesel;Personenzug;Fernverkehr;;;km;kg;Gemis 5.1;0.044;0;0;0;0;0;0;0;0;0;0;0;0;0;;
402ba374-0051-4ac5-8132-e83cc2dbdfa5;3;Externe Transportmittel;Diesel;Güterzug;;;;Tonnen km;kg;Gemis 5.1;0.034;0;0;0;0;0;0;0;0;0;0;0;0;0;;
e8f97274-9b5b-4d33-aa83-2c12f84b971f;3;Anfahrt Mitarbeiter;Diesel;;;;;l;kg;Gemis 5.1;3.102;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bd997dc5-2b39-47c3-8e3d-e1904ecde30d;3;Anfahrt Mitarbeiter;Diesel;PKW;groß;;;km;kg;Gemis 5.1;0.219;0;0;0;0;0;0;0;0;0;0;0;0;0;;
4bc01c3d-2aed-495e-8726-1a8440060ad5;3;Anfahrt Mitarbeiter;Diesel;PKW;mittel;;;km;kg;Gemis 5.1;0.184;0;0;0;0;0;0;0;0;0;0;0;0;0;;
a1352f91-ee21-4b0c-ba37-90edaa7d326b;3;Anfahrt Mitarbeiter;Diesel;PKW;klein;;;km;kg;Gemis 5.1;0.143;0;0;0;0;0;0;0;0;0;0;0;0;0;;
41c74be7-8faf-4c5e-b82e-7b7da439d799;3;Anfahrt Mitarbeiter;Diesel;Personenzug; Nahverkehr;;;km;kg;Gemis 5.1;0.071;0;0;0;0;0;0;0;0;0;0;0;0;0;;
47ef7f08-3e7a-4c39-ab96-43ba9121fbde;3;Anfahrt Mitarbeiter;Diesel;Personenzug;Fernverkehr;;;km;kg;Gemis 5.1;0.044;0;0;0;0;0;0;0;0;0;0;0;0;0;;
0aed10c1-4071-4f69-a01c-d5d6f4bb6d3c;1;Flottenverbrauch;Diesel;Heizöl;leicht;;;kWh;kg;EEW 2023;0.266;0;0;0;0;0;0;0;0;0;0;0;0;0;;
dbd8a4ea-e5de-46fe-a0e2-8750b9b52b88;3;Chemische Grundstoffe und Produkte;Dihydrogenphosphate;;;;;kg;kg;EEW 2023;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;;
e8c851e3-76b7-4945-b431-c7d3d8495183;3;Chemische Grundstoffe und Produkte;Dihydrogensulfat;;; H2SO4;;kg;kg;EEW 2023;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;;
605387d7-52f4-4933-add1-619deec7013d;3;Chemische Grundstoffe und Produkte;Dimethylenoxid;;; C2H4O;;kg;kg;EEW 2023;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3daabc73-3003-4fb0-a9d3-f6401e9493c8;1;Technische Gase;Dimethylether;Dimethylether - Ammoniak;;;Gemisch 60:40;kg;kg;UBA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1c017fb0-e641-4e9a-8e71-9930b5441c61;1;Technische Gase;Dimethylether;;;;;kg;kg;UBA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
46d6b90d-5dff-4ef5-b729-7e54d1008d8d;3;Chemische Grundstoffe und Produkte;Dinatriumcarbonat;;; Na2CO3;;kg;kg;EEW 2023;1.25;0;0;0;0;0;0;0;0;0;0;0;0;0;;
bdc88c81-e0e3-4a66-8fcb-998ece993a3c;3;Mineralien und Baustoffe;Dispersionsbasierte Produkte;lösemittelfrei;;;;kg;kg;VdL;0.771;0;0;0;0;0;0;0;0;0;0;0;0;0;;
324bfcf8-814e-49b5-91aa-c5904b8f60fa;3;Mineralien und Baustoffe;Dispersionsbasierte Produkte;lösemittelhaltig;;;;kg;kg;VdL;3.43;0;0;0;0;0;0;0;0;0;0;0;0;0;;
973ad878-dce8-4c75-ac0a-b72c1de3a0ff;3;Mineralien und Baustoffe;Dispersionsputz;;;;;kg;kg;VdL;0.793;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6d8e738e-a2fd-4ad6-b7e1-a992a02f8e57;3;Mineralien und Baustoffe;Dispersionssilikatputz;;;;;kg;kg;VdL;0.884;0;0;0;0;0;0;0;0;0;0;0;0;0;;
95d71447-2469-4cde-9086-921c8541366c;3;Mineralien und Baustoffe;Dolomit;;; CaMgCO32;;kg;kg;EEW 2023;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;;
211720a0-7438-408c-b26a-6d4b8e8c0e60;3;Mineralien und Baustoffe;Dolomitspat;;; CaMgCO32;;kg;kg;EEW 2023;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;;
74ffcf6e-deae-4fa0-9639-b1224a6d336b;3;Holz, Papier und Pappe;Druckschliff;;;;;kg;kg;EEW 2023;1.55;0;0;0;0;0;0;0;0;0;0;0;0;0;;
c2c9936b-1d83-4036-87c5-a6864879e5c2;3;Chemische Grundstoffe und Produkte;Dünger;Ca-Basis;;;;kg;kg;Gemis 5.1;0.312;0;0;0;0;0;0;0;0;0;0;0;0;0;;
70c29a4b-1670-466f-8068-0fa1fa329c32;3;Chemische Grundstoffe und Produkte;Dünger;K-Basis;;;;kg;kg;Gemis 5.1;1.208;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27a44329-d95c-4fb7-b12a-c04833ae13ee;3;Chemische Grundstoffe und Produkte;Dünger;N-Basis;;;;kg;kg;Gemis 5.1;6.941;0;0;0;0;0;0;0;0;0;0;0;0;0;;
6f4a259b-47a3-479b-bcab-2c9498dd973e;3;Chemische Grundstoffe und Produkte;Dünger; P-Basis;;;;kg;kg;Gemis 5.1;1.261;0;0;0;0;0;0;0;0;0;0;0;0;0;;
